"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D320307","D320308","D3203082","D3203085","D3203086","D320309","D320310","D3203102","D3203103","D3203104","D3203105","D3203106","D3203107","D3203108","D320311","D320312","D320401","D320402","D320403","D320404","D320405","D320406","D320407","D320408","D320409"
"調査年 コード","調査年","地域 コード","地域","/項目","D320307_商工費（市町村財政）【千円】","D320308_土木費（市町村財政）【千円】","D3203082_道路橋りょう費（市町村財政）【千円】","D3203085_都市計画費（市町村財政）【千円】","D3203086_住宅費（市町村財政）【千円】","D320309_消防費（市町村財政）【千円】","D320310_教育費（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】","D3203103_中学校費（市町村財政）【千円】","D3203104_高等学校費（市町村財政）【千円】","D3203105_特別支援学校費（市町村財政）【千円】","D3203106_幼稚園費（市町村財政）【千円】","D3203107_社会教育費（市町村財政）【千円】","D3203108_保健体育費（市町村財政）【千円】","D320311_災害復旧費（市町村財政）【千円】","D320312_公債費（市町村財政）（目的別歳出内訳）【千円】","D320401_人件費（市町村財政）【千円】","D320402_物件費（市町村財政）【千円】","D320403_維持補修費（市町村財政）【千円】","D320404_扶助費（市町村財政）【千円】","D320405_補助費等（市町村財政）【千円】","D320406_普通建設事業費（市町村財政）【千円】","D320407_災害復旧事業費（市町村財政）【千円】","D320408_失業対策事業費（市町村財政）【千円】","D320409_公債費（市町村財政）（性質別歳出内訳）【千円】"
"2010100000","2010年度","23116","愛知県 名古屋市 天白区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26100","京都府 京都市","","139,361,897","98,876,542","20,689,743","56,038,902","17,509,840","21,626,953","57,785,292","15,883,096","8,453,872","8,469,878","846,112","908,784","7,845,288","4,552,682","603,413","82,820,372","120,613,099","49,920,521","8,389,150","173,494,886","55,785,472","85,887,622","603,413","0","82,318,262"
"2010100000","2010年度","26101","京都府 京都市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26102","京都府 京都市 上京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26103","京都府 京都市 左京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26104","京都府 京都市 中京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26105","京都府 京都市 東山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26106","京都府 京都市 下京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26107","京都府 京都市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26108","京都府 京都市 右京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26109","京都府 京都市 伏見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26110","京都府 京都市 山科区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","26111","京都府 京都市 西京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27100","大阪府 大阪市","","151,381,013","227,152,101","25,987,903","90,290,075","91,607,759","37,317,584","106,714,399","22,261,156","11,265,001","16,514,848","1,628,511","3,758,961","11,866,558","11,794,818","0","223,395,605","239,462,350","102,951,352","16,489,154","481,220,575","172,851,996","95,376,050","0","0","222,237,845"
"2010100000","2010年度","27102","大阪府 大阪市 都島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27103","大阪府 大阪市 福島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27104","大阪府 大阪市 此花区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27106","大阪府 大阪市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27107","大阪府 大阪市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27108","大阪府 大阪市 大正区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27109","大阪府 大阪市 天王寺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27111","大阪府 大阪市 浪速区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27113","大阪府 大阪市 西淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27114","大阪府 大阪市 東淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27115","大阪府 大阪市 東成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27116","大阪府 大阪市 生野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27117","大阪府 大阪市 旭区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27118","大阪府 大阪市 城東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27119","大阪府 大阪市 阿倍野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27120","大阪府 大阪市 住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27121","大阪府 大阪市 東住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27122","大阪府 大阪市 西成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27123","大阪府 大阪市 淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27124","大阪府 大阪市 鶴見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27125","大阪府 大阪市 住之江区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27126","大阪府 大阪市 平野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27127","大阪府 大阪市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27128","大阪府 大阪市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27140","大阪府 堺市","","5,984,746","47,395,764","10,257,646","30,268,141","4,403,583","9,502,111","28,240,039","6,284,835","3,819,669","1,667,399","309,764","696,907","3,806,257","3,588,909","0","30,391,763","54,260,720","38,694,004","2,347,611","99,147,287","26,901,530","38,478,143","0","0","30,241,938"
"2010100000","2010年度","27141","大阪府 堺市 堺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27142","大阪府 堺市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27143","大阪府 堺市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27144","大阪府 堺市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27145","大阪府 堺市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27146","大阪府 堺市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27147","大阪府 堺市 美原区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2010100000","2010年度","27202","大阪府 岸和田市","","444,818","7,592,660","1,122,606","5,639,532","130,114","1,611,915","7,379,596","2,043,023","1,155,316","632,941","0","694,676","636,357","1,208,636","0","9,640,357","12,487,117","6,649,528","266,305","19,918,483","8,429,058","8,755,851","0","0","9,640,357"
"2010100000","2010年度","27203","大阪府 豊中市","","332,776","10,387,736","2,108,072","4,816,579","982,322","4,285,266","10,838,764","3,043,771","1,500,193","0","0","711,661","1,704,842","2,021,017","0","15,007,254","28,074,229","11,949,573","618,531","34,851,714","14,839,460","4,854,199","0","0","15,007,254"
"2010100000","2010年度","27204","大阪府 池田市","","527,448","5,698,289","463,141","1,433,225","170,541","1,019,693","4,088,444","1,157,178","453,143","0","0","274,326","457,636","580,588","0","3,987,488","6,856,085","5,112,765","450,869","6,426,629","2,574,532","1,348,096","0","0","3,987,488"
"2010100000","2010年度","27205","大阪府 吹田市","","778,999","14,040,725","2,245,050","8,081,690","3,243,034","3,331,868","15,571,615","2,749,423","1,176,230","0","0","702,818","5,628,635","2,745,740","0","7,897,596","25,078,498","14,369,586","2,092,207","29,320,759","4,569,050","11,344,462","0","0","7,897,596"
"2010100000","2010年度","27206","大阪府 泉大津市","","72,011","3,923,599","173,991","3,552,782","54,152","791,082","2,819,983","905,887","465,923","0","0","491,520","328,753","233,773","0","3,691,606","4,563,757","2,560,715","114,131","6,856,114","2,891,753","3,076,996","0","0","3,683,035"
"2010100000","2010年度","27207","大阪府 高槻市","","539,380","10,798,266","2,721,876","7,419,540","227,287","6,459,614","12,938,125","2,673,639","1,269,468","0","45,165","951,268","4,231,167","1,640,673","0","6,685,775","22,799,285","12,831,840","1,540,212","27,354,434","4,384,879","10,461,730","0","0","6,685,775"
"2010100000","2010年度","27208","大阪府 貝塚市","","82,801","2,488,649","325,290","1,697,872","128,697","859,308","2,700,764","571,942","423,236","0","0","271,479","464,919","606,351","0","2,725,191","5,837,497","2,951,812","125,715","8,161,779","5,697,667","1,893,907","0","0","2,725,191"
"2010100000","2010年度","27209","大阪府 守口市","","114,577","4,509,309","545,673","3,736,822","111,220","1,907,263","4,850,340","1,213,072","479,594","0","0","377,401","777,864","1,119,216","0","5,629,539","11,418,492","4,079,683","248,841","18,301,922","3,935,466","2,873,377","0","0","5,629,539"
"2010100000","2010年度","27210","大阪府 枚方市","","344,166","12,414,311","2,306,058","9,130,528","68,982","4,900,268","12,417,404","2,992,335","1,679,934","0","0","485,695","2,311,094","2,473,020","0","10,604,507","22,939,779","10,913,193","1,322,580","33,180,827","10,892,817","7,430,924","0","0","10,604,507"
"2010100000","2010年度","27211","大阪府 茨木市","","913,583","12,139,198","2,482,045","8,773,379","94,519","2,218,123","10,107,040","3,148,763","1,710,321","0","0","687,034","1,611,772","1,319,150","59,868","5,705,971","15,066,055","12,236,244","1,093,208","21,643,239","3,431,222","9,141,738","59,868","0","5,705,971"
"2010100000","2010年度","27212","大阪府 八尾市","","548,158","10,313,851","1,309,100","7,420,686","957,386","2,560,465","8,495,922","2,277,944","816,065","0","49,613","879,901","1,486,598","1,063,095","0","8,449,944","17,550,569","9,695,724","360,764","29,075,622","3,682,847","6,015,921","0","0","8,449,944"
"2010100000","2010年度","27213","大阪府 泉佐野市","","181,479","3,472,431","516,307","2,454,505","202,763","1,312,950","4,360,583","1,719,522","896,565","0","0","295,790","670,492","520,000","0","8,572,704","7,267,097","3,723,409","189,502","8,792,179","3,803,921","3,931,531","0","0","8,572,704"
"2010100000","2010年度","27214","大阪府 富田林市","","111,846","3,190,502","391,663","2,436,812","149,903","1,133,824","4,361,715","1,103,974","566,503","0","0","575,856","479,462","1,330,845","3,416","2,447,801","6,909,835","4,691,693","297,903","10,174,130","2,519,902","3,142,209","3,416","0","2,447,801"
"2010100000","2010年度","27215","大阪府 寝屋川市","","166,026","8,158,077","552,195","6,007,645","136,842","3,452,358","8,013,352","1,972,983","736,043","0","0","336,736","3,099,760","774,071","0","7,089,009","14,170,210","6,569,874","320,854","24,030,684","5,667,541","11,178,108","0","0","7,089,009"
"2010100000","2010年度","27216","大阪府 河内長野市","","213,304","4,574,601","2,049,206","2,379,390","38,666","1,113,533","2,844,766","756,847","300,493","0","0","54,549","828,337","396,303","41,209","4,637,498","6,572,063","4,825,859","338,281","8,112,133","2,243,958","4,209,258","41,209","0","4,637,498"
"2010100000","2010年度","27217","大阪府 松原市","","146,798","3,816,154","650,645","2,841,171","152,319","924,132","4,050,849","1,123,549","644,343","0","0","314,949","667,351","739,586","0","3,896,383","8,816,450","4,655,420","203,769","11,401,352","2,146,705","1,978,947","0","0","3,895,333"
"2010100000","2010年度","27218","大阪府 大東市","","65,167","6,986,953","611,136","2,913,371","217,186","1,228,467","3,997,063","1,436,820","742,464","0","0","133,785","883,629","335,378","0","3,143,974","7,481,340","4,892,092","169,305","9,454,523","2,061,129","2,711,340","0","0","3,143,974"
"2010100000","2010年度","27219","大阪府 和泉市","","374,236","4,921,063","1,258,664","3,060,095","306,965","1,383,223","8,246,919","2,779,080","1,117,232","0","0","255,768","1,996,999","1,304,306","2,998","5,537,548","10,977,915","6,342,032","362,658","17,087,915","4,356,201","6,858,022","2,998","0","5,537,548"
"2010100000","2010年度","27220","大阪府 箕面市","","766,737","3,237,206","771,522","1,812,461","222,007","1,328,211","11,478,889","4,914,804","3,630,912","0","0","428,964","1,030,097","552,594","6,033","3,750,986","9,687,403","6,253,381","457,445","7,256,737","2,584,673","9,530,323","6,033","0","3,750,986"
"2010100000","2010年度","27221","大阪府 柏原市","","49,609","2,528,649","512,294","1,403,044","0","792,287","2,151,636","475,792","317,442","0","0","242,243","448,094","412,354","0","1,961,685","4,103,492","2,314,925","84,740","5,605,715","3,386,929","1,230,336","0","0","1,961,685"
"2010100000","2010年度","27222","大阪府 羽曳野市","","110,599","2,742,605","389,589","2,025,684","211,687","1,177,752","6,846,932","3,095,906","1,800,548","0","0","497,941","582,995","604,742","0","4,892,374","5,253,927","3,994,900","92,283","10,754,283","3,403,057","5,375,895","0","0","4,892,374"
"2010100000","2010年度","27223","大阪府 門真市","","81,877","4,646,350","269,413","3,895,999","207,771","1,857,518","4,111,186","1,482,572","613,734","0","0","187,019","379,696","786,298","0","5,029,699","7,634,360","4,622,049","134,347","17,887,931","3,671,656","2,575,305","0","0","5,029,699"
"2010100000","2010年度","27224","大阪府 摂津市","","213,046","4,816,744","682,807","3,819,652","93,751","865,005","3,327,190","616,262","435,530","0","0","217,156","553,815","731,279","0","3,387,193","6,597,861","4,714,483","549,077","7,584,471","1,172,851","2,475,658","0","0","3,387,193"
"2010100000","2010年度","27225","大阪府 高石市","","58,176","3,571,090","521,941","2,853,291","7,042","757,007","5,302,824","2,689,361","1,265,986","0","0","364,124","427,505","313,132","0","2,726,651","4,177,681","2,791,408","14,003","4,711,758","1,560,584","6,493,641","0","0","2,726,651"
"2010100000","2010年度","27226","大阪府 藤井寺市","","30,337","2,005,270","149,950","1,658,949","2,514","756,520","1,909,016","409,031","154,684","0","0","251,709","384,626","377,748","0","1,450,511","4,156,089","2,039,768","124,885","6,161,655","2,600,213","646,178","0","0","1,450,511"
"2010100000","2010年度","27227","大阪府 東大阪市","","1,195,741","17,948,097","2,053,496","13,694,671","1,109,033","5,024,886","14,918,843","3,361,325","1,725,108","835,127","0","992,411","3,432,076","2,352,653","0","17,329,142","32,014,538","14,740,850","1,561,311","63,758,304","20,846,184","7,849,875","0","0","17,329,142"
"2010100000","2010年度","27228","大阪府 泉南市","","52,465","2,454,331","170,434","1,549,822","410,254","805,958","2,772,988","520,555","305,384","0","0","1,074,476","300,449","218,531","2,793","2,495,773","4,805,034","2,302,218","107,289","5,195,489","1,592,090","2,646,284","2,793","0","2,495,773"
"2010100000","2010年度","27229","大阪府 四條畷市","","30,351","2,197,137","156,301","1,351,672","4,486","612,052","2,312,093","455,767","805,038","0","0","92,208","376,722","277,212","2,363","2,355,531","3,444,675","2,099,424","48,826","4,656,615","2,137,340","2,108,579","2,363","0","2,355,531"
