"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D2201","D2209","D320101","D320102","D320108","D320113","D320121","D3203","D320301","D320302","D320303","D3203031","D3203032","D3203033","D3203034","D3203035","D320304","D3203042","D3203043","D3203044","D320305","D3203051","D320306"
"調査年 コード","調査年","地域 コード","地域","/項目","D2201_財政力指数（市町村財政）【‐】","D2209_一般財源（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D3203_歳出決算総額（市町村財政）【千円】","D320301_議会費（市町村財政）【千円】","D320302_総務費（市町村財政）【千円】","D320303_民生費（市町村財政）【千円】","D3203031_社会福祉費（市町村財政）【千円】","D3203032_老人福祉費（市町村財政）【千円】","D3203033_児童福祉費（市町村財政）【千円】","D3203034_生活保護費（市町村財政）【千円】","D3203035_災害救助費（市町村財政）【千円】","D320304_衛生費（市町村財政）【千円】","D3203042_保健衛生費（市町村財政）【千円】","D3203043_保健所費（市町村財政）【千円】","D3203044_清掃費（市町村財政）【千円】","D320305_労働費（市町村財政）【千円】","D3203051_失業対策費（市町村財政）【千円】","D320306_農林水産業費（市町村財政）【千円】"
"2013100000","2013年度","15108","新潟県 新潟市 西蒲区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22100","静岡県 静岡市","","0.90","142,291,309","125,668,001","2,355,742","13,794,574","42,997,010","40,562,300","269,506,052","1,057,944","19,754,499","84,522,260","21,355,182","16,677,051","31,843,713","14,641,715","4,599","23,553,229","13,778,584","750,033","8,955,569","807,479","0","5,539,918"
"2013100000","2013年度","22101","静岡県 静岡市 葵区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22102","静岡県 静岡市 駿河区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22103","静岡県 静岡市 清水区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22130","静岡県 浜松市","","0.87","153,238,053","126,978,628","3,615,237","22,096,630","41,463,713","33,339,800","280,152,448","923,153","26,370,267","88,909,810","21,655,019","19,369,891","35,238,416","12,634,328","12,156","21,837,340","13,556,286","310,543","7,881,338","710,059","0","4,824,913"
"2013100000","2013年度","22138","静岡県 浜松市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22139","静岡県 浜松市 浜名区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","22140","静岡県 浜松市 天竜区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23100","愛知県 名古屋市","","0.98","503,346,731","488,237,152","6,451,818","7,393,690","155,218,284","77,320,000","1,025,506,831","1,795,461","59,111,560","361,835,349","87,922,340","60,637,271","124,302,272","88,920,127","53,339","69,014,003","33,448,617","5,412,714","29,701,903","606,241","0","1,261,223"
"2013100000","2013年度","23101","愛知県 名古屋市 千種区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23102","愛知県 名古屋市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23103","愛知県 名古屋市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23104","愛知県 名古屋市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23105","愛知県 名古屋市 中村区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23106","愛知県 名古屋市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23107","愛知県 名古屋市 昭和区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23108","愛知県 名古屋市 瑞穂区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23109","愛知県 名古屋市 熱田区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23110","愛知県 名古屋市 中川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23111","愛知県 名古屋市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23112","愛知県 名古屋市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23113","愛知県 名古屋市 守山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23114","愛知県 名古屋市 緑区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23115","愛知県 名古屋市 名東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","23116","愛知県 名古屋市 天白区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26100","京都府 京都市","","0.76","306,521,205","244,429,111","3,475,248","57,838,466","119,268,854","85,533,074","712,639,776","2,079,667","45,129,761","274,102,105","63,064,753","47,256,520","80,830,788","82,928,914","21,130","39,924,174","14,311,585","3,352,336","22,024,679","1,203,389","0","1,679,290"
"2013100000","2013年度","26101","京都府 京都市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26102","京都府 京都市 上京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26103","京都府 京都市 左京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26104","京都府 京都市 中京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26105","京都府 京都市 東山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26106","京都府 京都市 下京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26107","京都府 京都市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26108","京都府 京都市 右京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26109","京都府 京都市 伏見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26110","京都府 京都市 山科区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","26111","京都府 京都市 西京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27100","大阪府 大阪市","","0.90","698,778,807","641,869,666","6,304,853","48,639,887","348,442,426","154,833,000","1,650,402,155","2,495,107","115,657,734","678,997,687","128,199,397","83,620,907","152,256,206","314,787,255","133,922","84,328,116","42,571,845","6,855,927","34,190,874","1,117,390","0","88,758"
"2013100000","2013年度","27102","大阪府 大阪市 都島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27103","大阪府 大阪市 福島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27104","大阪府 大阪市 此花区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27106","大阪府 大阪市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27107","大阪府 大阪市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27108","大阪府 大阪市 大正区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27109","大阪府 大阪市 天王寺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27111","大阪府 大阪市 浪速区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27113","大阪府 大阪市 西淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27114","大阪府 大阪市 東淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27115","大阪府 大阪市 東成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27116","大阪府 大阪市 生野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27117","大阪府 大阪市 旭区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27118","大阪府 大阪市 城東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27119","大阪府 大阪市 阿倍野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27120","大阪府 大阪市 住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27121","大阪府 大阪市 東住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27122","大阪府 大阪市 西成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27123","大阪府 大阪市 淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27124","大阪府 大阪市 鶴見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27125","大阪府 大阪市 住之江区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27126","大阪府 大阪市 平野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27127","大阪府 大阪市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27128","大阪府 大阪市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27140","大阪府 堺市","","0.84","155,238,013","131,058,924","2,186,915","21,277,706","81,184,029","44,467,600","337,368,905","1,301,817","26,202,015","153,099,890","33,164,363","21,855,092","49,584,196","48,414,042","82,197","30,660,793","11,468,722","1,997,782","17,046,774","513,949","0","923,366"
"2013100000","2013年度","27141","大阪府 堺市 堺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27142","大阪府 堺市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27143","大阪府 堺市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27144","大阪府 堺市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27145","大阪府 堺市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27146","大阪府 堺市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27147","大阪府 堺市 美原区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2013100000","2013年度","27202","大阪府 岸和田市","","0.58","38,944,937","24,436,181","356,557","13,993,596","14,757,845","5,937,900","72,726,660","455,968","6,498,363","32,997,486","5,974,729","5,179,450","11,648,754","10,193,670","883","7,444,344","3,150,347","0","4,273,526","50,154","0","363,097"
"2013100000","2013年度","27203","大阪府 豊中市","","0.89","75,183,721","65,090,732","3,103,338","6,727,614","27,372,050","10,166,700","131,626,016","675,085","13,897,520","63,057,728","13,989,276","9,760,429","20,094,284","19,210,223","3,516","11,182,924","5,815,759","689,926","4,677,239","1,255,767","0","45,089"
"2013100000","2013年度","27204","大阪府 池田市","","0.85","19,277,621","16,651,895","208,338","2,343,726","5,012,869","5,121,600","36,475,723","379,511","7,586,847","12,235,379","3,089,360","2,681,171","4,613,719","1,850,829","300","3,297,301","1,962,348","0","1,314,900","38,652","0","31,183"
"2013100000","2013年度","27205","大阪府 吹田市","","0.97","65,121,569","62,616,514","551,368","1,698,929","19,590,235","2,030,400","105,535,667","719,019","9,049,606","49,183,987","11,855,058","7,821,203","18,806,799","10,699,237","1,690","9,557,311","4,339,314","0","5,177,981","254,278","0","72,515"
"2013100000","2013年度","27206","大阪府 泉大津市","","0.69","15,667,518","11,243,775","174,194","4,186,947","5,433,314","3,210,416","29,324,554","267,499","3,341,721","11,293,835","2,441,657","1,879,657","3,807,135","3,165,386","0","2,985,210","1,642,556","0","1,340,432","44,474","0","23,603"
"2013100000","2013年度","27207","大阪府 高槻市","","0.77","61,650,872","49,449,529","593,078","11,319,819","22,405,674","8,542,900","110,105,834","684,983","11,117,810","47,815,142","10,699,776","8,332,326","18,030,230","10,751,774","1,036","9,137,818","3,914,643","642,328","4,457,056","162,647","0","766,078"
"2013100000","2013年度","27208","大阪府 貝塚市","","0.67","16,588,883","11,509,816","176,117","4,820,557","5,197,835","2,236,430","29,324,997","301,077","2,949,286","12,978,357","2,486,729","2,236,639","5,133,844","3,121,065","80","3,807,874","1,711,790","0","2,079,411","63,893","0","246,352"
"2013100000","2013年度","27209","大阪府 守口市","","0.76","27,899,909","21,435,767","216,335","6,131,773","13,900,415","7,724,000","58,035,034","374,644","4,317,083","27,979,226","5,880,085","3,554,407","7,846,636","10,697,032","1,066","3,855,791","2,411,717","0","1,426,021","49,942","0","28,571"
"2013100000","2013年度","27210","大阪府 枚方市","","0.80","67,402,839","55,300,051","632,548","11,140,429","21,487,037","9,514,395","116,989,314","693,291","10,624,749","55,638,021","11,833,772","8,385,245","21,359,742","14,056,612","2,650","10,026,462","4,648,347","0","5,377,739","449,171","0","198,879"
"2013100000","2013年度","27211","大阪府 茨木市","","0.93","47,425,390","43,977,673","464,622","2,758,841","18,751,286","4,208,800","84,864,261","553,941","6,116,410","36,388,521","7,598,008","5,460,417","16,132,588","7,197,038","470","6,597,009","2,525,645","0","4,070,598","133,552","0","286,217"
"2013100000","2013年度","27212","大阪府 八尾市","","0.73","50,288,813","38,460,767","438,900","11,147,194","22,828,519","14,179,792","102,407,384","532,423","11,559,894","44,282,269","8,814,036","6,322,635","14,700,550","14,444,708","340","8,781,010","4,694,466","0","4,064,877","241,725","0","180,762"
"2013100000","2013年度","27213","大阪府 泉佐野市","","0.92","23,047,259","20,750,040","205,077","2,011,826","6,382,636","3,711,000","40,615,769","234,072","4,812,545","14,989,130","2,980,804","2,401,567","6,190,199","3,416,060","500","3,994,254","1,961,626","0","2,030,295","493,628","4,710","213,414"
"2013100000","2013年度","27214","大阪府 富田林市","","0.63","20,161,441","13,404,615","209,922","6,479,290","6,864,694","2,693,600","38,773,268","366,467","4,385,917","17,221,092","3,753,804","3,069,265","5,736,212","4,661,331","480","4,911,780","2,681,579","0","2,230,201","24,352","0","159,684"
"2013100000","2013年度","27215","大阪府 寝屋川市","","0.66","40,784,050","28,279,333","338,547","11,973,701","18,205,417","5,989,300","77,557,515","501,329","7,407,986","40,853,595","8,715,391","5,464,017","13,080,448","13,593,279","460","3,950,652","1,407,800","0","2,530,713","17,655","0","186,111"
