"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","A161001","A6108","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103","#A01202","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","A161001_未婚者割合（15歳以上人口）【％】","A6108_昼夜間人口比率【％】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】","#A01202_可住地面積１km2当たり人口密度【人】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"1993100000","1993年度","27208","大阪府 貝塚市","","***","***","***","***","2,583","0","***","***","***","***","***","***","***","***","***","58.8"
"1993100000","1993年度","27209","大阪府 守口市","","***","***","***","***","1,272","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27210","大阪府 枚方市","","***","***","***","***","5,720","0","***","***","***","***","***","***","***","***","***","87.9"
"1993100000","1993年度","27211","大阪府 茨木市","","***","***","***","***","4,690","0","***","***","***","***","***","***","***","***","***","61.3"
"1993100000","1993年度","27212","大阪府 八尾市","","***","***","***","***","3,688","0","***","***","***","***","***","***","***","***","***","88.4"
"1993100000","1993年度","27213","大阪府 泉佐野市","","***","***","***","***","3,370","0","***","***","***","***","***","***","***","***","***","62.3"
"1993100000","1993年度","27214","大阪府 富田林市","","***","***","***","***","3,633","0","***","***","***","***","***","***","***","***","***","91.6"
"1993100000","1993年度","27215","大阪府 寝屋川市","","***","***","***","***","2,395","0","***","***","***","***","***","***","***","***","***","96.8"
"1993100000","1993年度","27216","大阪府 河内長野市","","***","***","***","***","3,423","0","***","***","***","***","***","***","***","***","***","31.2"
"1993100000","1993年度","27217","大阪府 松原市","","***","***","***","***","1,667","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27218","大阪府 大東市","","***","***","***","***","1,536","0","***","***","***","***","***","***","***","***","***","84.1"
"1993100000","1993年度","27219","大阪府 和泉市","","***","***","***","***","4,866","0","***","***","***","***","***","***","***","***","***","57.2"
"1993100000","1993年度","27220","大阪府 箕面市","","***","***","***","***","1,927","0","***","***","***","***","***","***","***","***","***","40.2"
"1993100000","1993年度","27221","大阪府 柏原市","","***","***","***","***","1,798","0","***","***","***","***","***","***","***","***","***","70.8"
"1993100000","1993年度","27222","大阪府 羽曳野市","","***","***","***","***","2,385","0","***","***","***","***","***","***","***","***","***","90.2"
"1993100000","1993年度","27223","大阪府 門真市","","***","***","***","***","1,229","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27224","大阪府 摂津市","","***","***","***","***","1,487","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27225","大阪府 高石市","","***","***","***","***","1,133","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27226","大阪府 藤井寺市","","***","***","***","***","889","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27227","大阪府 東大阪市","","***","***","***","***","5,172","0","***","***","***","***","***","***","***","***","***","83.7"
"1993100000","1993年度","27228","大阪府 泉南市","","***","***","***","***","2,350","0","***","***","***","***","***","***","***","***","***","50.3"
"1993100000","1993年度","27229","大阪府 四條畷市","","***","***","***","***","1,021","0","***","***","***","***","***","***","***","***","***","54.5"
"1993100000","1993年度","27230","大阪府 交野市","","***","***","***","***","1,589","0","***","***","***","***","***","***","***","***","***","62.2"
"1993100000","1993年度","27231","大阪府 大阪狭山市","","***","***","***","***","1,156","0","***","***","***","***","***","***","***","***","***","97.5"
"1993100000","1993年度","27232","大阪府 阪南市","","***","***","***","***","1,548","0","***","***","***","***","***","***","***","***","***","42.9"
"1993100000","1993年度","27301","大阪府 島本町","","***","***","***","***","670","0","***","***","***","***","***","***","***","***","***","39.9"
"1993100000","1993年度","27321","大阪府 豊能町","","***","***","***","***","1,132","0","***","***","***","***","***","***","***","***","***","32.9"
"1993100000","1993年度","27322","大阪府 能勢町","","***","***","***","***","2,006","0","***","***","***","***","***","***","***","***","***","20.3"
"1993100000","1993年度","27341","大阪府 忠岡町","","***","***","***","***","403","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27361","大阪府 熊取町","","***","***","***","***","1,160","0","***","***","***","***","***","***","***","***","***","67.5"
"1993100000","1993年度","27362","大阪府 田尻町","","***","***","***","***","366","0","***","***","***","***","***","***","***","***","***","100.0"
"1993100000","1993年度","27366","大阪府 岬町","","***","***","***","***","1,217","0","***","***","***","***","***","***","***","***","***","24.8"
"1993100000","1993年度","27381","大阪府 太子町","","***","***","***","***","853","0","***","***","***","***","***","***","***","***","***","60.1"
"1993100000","1993年度","27382","大阪府 河南町","","***","***","***","***","1,222","0","***","***","***","***","***","***","***","***","***","48.4"
"1993100000","1993年度","27383","大阪府 千早赤阪村","","***","***","***","***","724","0","***","***","***","***","***","***","***","***","***","19.4"
"1993100000","1993年度","28100","兵庫県 神戸市","","***","***","***","***","30,461","0","***","***","***","***","***","***","***","***","***","55.8"
"1993100000","1993年度","28101","兵庫県 神戸市 東灘区","","***","***","***","***","2,181","0","***","***","***","***","***","***","***","***","***","71.9"
"1993100000","1993年度","28102","兵庫県 神戸市 灘区","","***","***","***","***","1,180","0","***","***","***","***","***","***","***","***","***","37.8"
"1993100000","1993年度","28105","兵庫県 神戸市 兵庫区","","***","***","***","***","1,022","0","***","***","***","***","***","***","***","***","***","70.8"
"1993100000","1993年度","28106","兵庫県 神戸市 長田区","","***","***","***","***","1,034","0","***","***","***","***","***","***","***","***","***","89.8"
"1993100000","1993年度","28107","兵庫県 神戸市 須磨区","","***","***","***","***","2,061","0","***","***","***","***","***","***","***","***","***","72.6"
"1993100000","1993年度","28108","兵庫県 神戸市 垂水区","","***","***","***","***","2,401","0","***","***","***","***","***","***","***","***","***","84.0"
"1993100000","1993年度","28109","兵庫県 神戸市 北区","","***","***","***","***","9,168","0","***","***","***","***","***","***","***","***","***","37.9"
"1993100000","1993年度","28110","兵庫県 神戸市 中央区","","***","***","***","***","1,597","0","***","***","***","***","***","***","***","***","***","72.6"
"1993100000","1993年度","28111","兵庫県 神戸市 西区","","***","***","***","***","9,817","0","***","***","***","***","***","***","***","***","***","71.4"
"1993100000","1993年度","33100","岡山県 岡山市","","***","***","***","***","43,504","0","***","***","***","***","***","***","***","***","***","55.0"
"1993100000","1993年度","33101","岡山県 岡山市 北区","","***","***","***","***","-","-","***","***","***","***","***","***","***","***","***","-"
"1993100000","1993年度","33102","岡山県 岡山市 中区","","***","***","***","***","-","-","***","***","***","***","***","***","***","***","***","-"
"1993100000","1993年度","33103","岡山県 岡山市 東区","","***","***","***","***","-","-","***","***","***","***","***","***","***","***","***","-"
"1993100000","1993年度","33104","岡山県 岡山市 南区","","***","***","***","***","-","-","***","***","***","***","***","***","***","***","***","-"
"1993100000","1993年度","34100","広島県 広島市","","***","***","***","***","27,376","0","***","***","***","***","***","***","***","***","***","30.3"
"1993100000","1993年度","34101","広島県 広島市 中区","","***","***","***","***","1,529","0","***","***","***","***","***","***","***","***","***","99.7"
"1993100000","1993年度","34102","広島県 広島市 東区","","***","***","***","***","1,756","0","***","***","***","***","***","***","***","***","***","44.6"
"1993100000","1993年度","34103","広島県 広島市 南区","","***","***","***","***","2,237","0","***","***","***","***","***","***","***","***","***","88.2"
"1993100000","1993年度","34104","広島県 広島市 西区","","***","***","***","***","2,833","0","***","***","***","***","***","***","***","***","***","79.8"
"1993100000","1993年度","34105","広島県 広島市 安佐南区","","***","***","***","***","4,240","0","***","***","***","***","***","***","***","***","***","36.3"
"1993100000","1993年度","34106","広島県 広島市 安佐北区","","***","***","***","***","8,226","0","***","***","***","***","***","***","***","***","***","23.3"
"1993100000","1993年度","34107","広島県 広島市 安芸区","","***","***","***","***","2,469","0","***","***","***","***","***","***","***","***","***","26.3"
"1993100000","1993年度","34108","広島県 広島市 佐伯区","","***","***","***","***","4,086","0","***","***","***","***","***","***","***","***","***","18.3"
"1993100000","1993年度","40100","福岡県 北九州市","","***","***","***","***","28,571","0","***","***","***","***","***","***","***","***","***","59.2"
"1993100000","1993年度","40101","福岡県 北九州市 門司区","","***","***","***","***","3,777","0","***","***","***","***","***","***","***","***","***","52.1"
"1993100000","1993年度","40103","福岡県 北九州市 若松区","","***","***","***","***","4,824","0","***","***","***","***","***","***","***","***","***","73.4"
"1993100000","1993年度","40105","福岡県 北九州市 戸畑区","","***","***","***","***","1,617","0","***","***","***","***","***","***","***","***","***","97.1"
"1993100000","1993年度","40106","福岡県 北九州市 小倉北区","","***","***","***","***","3,200","0","***","***","***","***","***","***","***","***","***","81.5"
"1993100000","1993年度","40107","福岡県 北九州市 小倉南区","","***","***","***","***","7,386","0","***","***","***","***","***","***","***","***","***","43.6"
"1993100000","1993年度","40108","福岡県 北九州市 八幡東区","","***","***","***","***","1,949","0","***","***","***","***","***","***","***","***","***","53.6"
"1993100000","1993年度","40109","福岡県 北九州市 八幡西区","","***","***","***","***","5,818","0","***","***","***","***","***","***","***","***","***","70.1"
